transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
467,6.784,4.06016,2.695168,6.755328
468,4.374528,2.99008,1.3568,4.34688
469,3.612672,2.235392,1.349632,3.585024
470,3.743744,2.330624,1.383424,3.714048
471,3.974144,2.496512,1.449984,3.946496
472,4.245504,2.740224,1.475584,4.215808
473,3.71712,2.312192,1.37728,3.689472
474,3.621888,2.202624,1.389568,3.592192
475,3.812352,2.366464,1.417216,3.78368
476,7.119872,4.416512,2.675712,7.092224
477,4.502528,3.115008,1.358848,4.473856
478,4.205568,2.789376,1.386496,4.175872
479,3.786752,2.419712,1.337344,3.757056
480,3.708928,2.323456,1.354752,3.678208
481,3.668992,2.292736,1.347584,3.64032
482,3.688448,2.296832,1.36192,3.658752
483,4.1216,2.583552,1.509376,4.092928
484,9.838592,5.351424,4.458496,9.80992
485,3.825664,2.427904,1.363968,3.791872
486,4.011008,2.533376,1.449984,3.98336
487,3.943424,2.445312,1.468416,3.913728
488,4.48512,3.096576,1.359872,4.456448
489,4.302848,2.875392,1.398784,4.274176
490,3.914752,2.531328,1.354752,3.88608
491,3.653632,2.213888,1.410048,3.623936
492,3.713024,2.311168,1.373184,3.684352
493,3.810304,2.446336,1.335296,3.781632
494,7.49056,4.18816,3.273728,7.461888
495,3.879936,2.400256,1.451008,3.851264
496,4.276224,2.870272,1.378304,4.248576
497,4.228096,2.82112,1.378304,4.199424
498,3.653632,2.255872,1.369088,3.62496
499,3.6608,2.229248,1.40288,3.632128
500,4.268032,2.745344,1.491968,4.237312
501,3.946496,2.550784,1.36704,3.917824
502,3.77344,2.223104,1.52064,3.743744
503,3.65568,2.259968,1.368064,3.628032
504,3.88608,2.409472,1.447936,3.857408
505,4.410368,2.983936,1.39776,4.381696
506,4.133888,2.751488,1.353728,4.105216
507,3.887104,2.430976,1.427456,3.858432
508,3.779584,2.357248,1.393664,3.750912
509,3.68128,2.295808,1.357824,3.653632
510,3.617792,2.24256,1.34656,3.58912
511,3.725312,2.322432,1.374208,3.69664
512,8.751104,3.908608,4.813824,8.722432
513,3.821568,2.436096,1.3568,3.792896
514,3.980288,2.484224,1.467392,3.951616
515,4.466688,3.063808,1.374208,4.438016
516,3.954688,2.552832,1.374208,3.92704
517,3.639296,2.244608,1.366016,3.610624
518,3.866624,2.327552,1.509376,3.836928
519,4.36736,2.853888,1.482752,4.33664
520,4.306944,2.905088,1.37216,4.277248
521,4.483072,3.063808,1.384448,4.448256
522,3.639296,2.256896,1.353728,3.610624
523,3.7632,2.362368,1.371136,3.733504
524,3.960832,2.438144,1.494016,3.93216
525,4.182016,2.664448,1.488896,4.153344
526,4.529152,3.139584,1.36192,4.501504
527,4.23936,2.844672,1.364992,4.209664
528,4.544512,3.136512,1.379328,4.51584
529,4.15232,2.72896,1.393664,4.122624
530,6.106112,3.03104,3.039232,6.070272
531,4.123648,2.609152,1.4848,4.093952
532,4.257792,2.781184,1.446912,4.228096
533,3.884032,2.470912,1.384448,3.85536
534,3.730432,2.341888,1.359872,3.70176
535,3.652608,2.262016,1.36192,3.623936
536,3.756032,2.325504,1.401856,3.72736
537,4.084736,2.56512,1.490944,4.056064
538,4.169728,2.673664,1.466368,4.140032
539,3.759104,2.343936,1.380352,3.724288
540,4.267008,2.809856,1.429504,4.23936
541,4.43904,2.960384,1.447936,4.40832
542,3.718144,2.29888,1.390592,3.689472
543,3.868672,2.430976,1.408,3.838976
544,4.5056,3.05664,1.421312,4.477952
545,3.67104,2.270208,1.373184,3.643392
546,7.897088,4.768768,3.099648,7.868416
547,3.798016,2.36544,1.39776,3.7632
548,3.618816,2.230272,1.360896,3.591168
549,3.964928,2.427904,1.507328,3.935232
550,4.455424,3.035136,1.391616,4.426752
551,3.733504,2.276352,1.429504,3.705856
552,3.80416,2.381824,1.39264,3.774464
553,3.769344,2.354176,1.386496,3.740672
554,3.849216,2.338816,1.480704,3.81952
555,3.877888,2.436096,1.412096,3.848192
556,4.237312,2.740224,1.467392,4.207616
557,4.108288,2.675712,1.403904,4.079616
558,3.72736,2.297856,1.400832,3.698688
559,3.781632,2.281472,1.472512,3.753984
560,4.491264,3.064832,1.398784,4.463616
561,3.69152,2.286592,1.376256,3.662848
562,3.794944,2.271232,1.49504,3.766272
563,4.025344,2.46784,1.529856,3.997696
564,3.7632,2.262016,1.472512,3.734528
565,4.054016,2.509824,1.51552,4.025344
566,4.378624,2.976768,1.374208,4.350976
567,4.048896,2.623488,1.394688,4.018176
568,3.806208,2.410496,1.36704,3.777536
569,3.743744,2.315264,1.39776,3.713024
570,4.494336,3.027968,1.436672,4.46464
571,3.928064,2.527232,1.373184,3.900416
572,3.708928,2.28352,1.39776,3.68128
573,3.900416,2.485248,1.386496,3.871744
574,4.370432,2.87232,1.46944,4.34176
575,3.843072,2.414592,1.399808,3.8144
576,4.171776,2.658304,1.4848,4.143104
