transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
493,4.739072,3.899392,0.827392,4.726784
494,4.719616,3.871744,0.836608,4.708352
495,5.599232,4.744192,0.841728,5.58592
496,5.671936,3.883008,1.77664,5.659648
497,4.745216,3.914752,0.8192,4.733952
498,4.815872,3.964928,0.838656,4.803584
499,4.764672,3.915776,0.836608,4.752384
500,4.736,3.893248,0.832512,4.72576
501,4.722688,3.868672,0.843776,4.712448
502,4.770816,3.894272,0.86528,4.759552
503,4.740096,3.87584,0.851968,4.727808
504,5.71392,3.88096,1.821696,5.702656
505,4.7104,3.871744,0.826368,4.698112
506,4.69504,3.859456,0.82432,4.683776
507,4.849664,3.986432,0.851968,4.8384
508,4.854784,3.959808,0.882688,4.842496
509,4.732928,3.847168,0.872448,4.719616
510,4.811776,3.930112,0.869376,4.799488
511,4.850688,3.968,0.869376,4.837376
512,4.755456,3.87584,0.866304,4.742144
513,5.648384,3.914752,1.721344,5.636096
514,5.648384,4.791296,0.8448,5.636096
515,6.380544,4.738048,1.631232,6.36928
516,4.866048,3.95776,0.896,4.85376
517,4.893696,3.958784,0.922624,4.881408
518,4.964352,4.020224,0.93184,4.952064
519,4.921344,3.99872,0.91136,4.91008
520,4.89984,3.971072,0.917504,4.888576
521,4.900864,3.95264,0.934912,4.887552
522,6.605824,4.861952,1.731584,6.593536
523,4.89984,3.949568,0.93696,4.886528
524,4.902912,3.970048,0.919552,4.8896
525,4.882432,3.965952,0.904192,4.870144
526,4.932608,3.996672,0.923648,4.92032
527,4.958208,4.001792,0.944128,4.94592
528,4.92032,3.975168,0.932864,4.908032
529,4.837376,3.910656,0.914432,4.825088
530,4.914176,3.96288,0.939008,4.901888
531,4.842496,3.917824,0.91136,4.829184
532,6.554624,4.865024,1.678336,6.54336
533,4.847616,3.918848,0.915456,4.834304
534,4.836352,3.909632,0.913408,4.82304
535,4.932608,3.95264,0.96768,4.92032
536,4.98688,4.004864,0.970752,4.975616
537,5.004288,4.015104,0.976896,4.992
538,4.97152,3.98336,0.974848,4.958208
539,4.969472,3.984384,0.973824,4.958208
540,4.944896,3.94752,0.984064,4.931584
541,6.411264,4.498432,1.900544,6.398976
542,4.939776,3.953664,0.974848,4.928512
