transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
904,0.869376,0.420864,0.41472,0.835584
905,0.873472,0.41984,0.423936,0.843776
906,0.843776,0.420864,0.39424,0.815104
907,0.850944,0.421888,0.400384,0.822272
908,0.8704,0.420864,0.420864,0.841728
909,0.978944,0.421888,0.528384,0.950272
910,0.847872,0.420864,0.398336,0.8192
911,0.858112,0.420864,0.408576,0.82944
912,0.859136,0.420864,0.408576,0.82944
913,0.927744,0.420864,0.477184,0.898048
914,0.850944,0.420864,0.401408,0.822272
915,0.848896,0.420864,0.398336,0.8192
916,0.856064,0.420864,0.405504,0.826368
917,0.941056,0.420864,0.492544,0.913408
918,0.867328,0.420864,0.417792,0.838656
919,0.87552,0.420864,0.425984,0.846848
920,0.861184,0.420864,0.411648,0.832512
921,0.868352,0.420864,0.417792,0.838656
922,0.861184,0.421888,0.411648,0.833536
923,0.878592,0.420864,0.429056,0.84992
924,0.883712,0.420864,0.433152,0.854016
925,1.002496,0.428032,0.544768,0.9728
926,0.84992,0.420864,0.39936,0.820224
927,0.847872,0.420864,0.397312,0.818176
928,0.83968,0.420864,0.38912,0.809984
929,0.843776,0.420864,0.393216,0.81408
930,0.85504,0.420864,0.40448,0.825344
931,0.854016,0.420864,0.403456,0.82432
932,0.84992,0.420864,0.400384,0.821248
933,0.85504,0.420864,0.405504,0.826368
934,0.863232,0.421888,0.413696,0.835584
935,1.004544,0.420864,0.553984,0.974848
936,0.877568,0.420864,0.427008,0.847872
937,0.881664,0.421888,0.431104,0.852992
938,1.02912,0.421888,0.579584,1.001472
939,0.845824,0.420864,0.395264,0.816128
940,1.026048,0.420864,0.576512,0.997376
941,0.857088,0.420864,0.408576,0.82944
942,0.96256,0.420864,0.513024,0.933888
943,0.850944,0.41984,0.402432,0.822272
944,0.845824,0.421888,0.395264,0.817152
945,0.867328,0.420864,0.417792,0.838656
946,0.845824,0.420864,0.396288,0.817152
947,1.0752,0.421888,0.625664,1.047552
948,0.84992,0.420864,0.400384,0.821248
949,0.863232,0.420864,0.413696,0.83456
950,0.98304,0.420864,0.533504,0.954368
951,0.90112,0.41984,0.451584,0.871424
952,0.864256,0.420864,0.41472,0.835584
953,0.861184,0.420864,0.411648,0.832512
954,0.923648,0.420864,0.473088,0.893952
955,0.86528,0.420864,0.41472,0.835584
956,0.922624,0.420864,0.472064,0.892928
957,0.884736,0.420864,0.434176,0.85504
958,0.861184,0.420864,0.410624,0.831488
959,0.8704,0.420864,0.420864,0.841728
960,0.854016,0.420864,0.40448,0.825344
961,0.850944,0.420864,0.401408,0.822272
962,1.016832,0.420864,0.567296,0.98816
963,0.859136,0.42496,0.400384,0.825344
964,0.851968,0.420864,0.401408,0.822272
965,0.954368,0.461824,0.463872,0.925696
966,0.863232,0.41984,0.413696,0.833536
967,0.872448,0.420864,0.421888,0.842752
968,0.866304,0.420864,0.416768,0.837632
969,0.98816,0.421888,0.5376,0.959488
970,0.858112,0.420864,0.408576,0.82944
971,0.98816,0.41984,0.5376,0.95744
972,0.86016,0.420864,0.410624,0.831488
973,0.940032,0.420864,0.490496,0.91136
974,0.863232,0.420864,0.412672,0.833536
975,0.852992,0.421888,0.402432,0.82432
976,0.864256,0.420864,0.41472,0.835584
977,0.848896,0.420864,0.398336,0.8192
978,0.994304,0.454656,0.512,0.966656
979,0.846848,0.420864,0.398336,0.8192
980,0.848896,0.41984,0.398336,0.818176
981,0.845824,0.420864,0.396288,0.817152
982,0.843776,0.420864,0.39424,0.815104
983,1.06496,0.420864,0.616448,1.037312
984,0.847872,0.420864,0.39936,0.820224
985,1.0496,0.41984,0.59904,1.01888
986,0.9728,0.425984,0.519168,0.945152
987,0.861184,0.420864,0.411648,0.832512
988,0.992256,0.421888,0.541696,0.963584
989,0.987136,0.420864,0.5376,0.958464
990,1.098752,0.420864,0.648192,1.069056
991,0.846848,0.420864,0.398336,0.8192
992,0.843776,0.420864,0.39424,0.815104
993,2.286592,0.420864,1.836032,2.256896
994,1.007616,0.420864,0.559104,0.979968
995,0.863232,0.420864,0.41472,0.835584
996,0.900096,0.44544,0.41472,0.86016
997,0.884736,0.436224,0.407552,0.843776
998,0.871424,0.432128,0.402432,0.83456
999,0.872448,0.432128,0.40448,0.836608
1000,0.886784,0.420864,0.437248,0.858112
1001,1.0496,0.454656,0.559104,1.01376
1002,0.859136,0.420864,0.410624,0.831488
1003,0.89088,0.433152,0.420864,0.854016
1004,0.88576,0.433152,0.415744,0.848896
1005,0.965632,0.420864,0.516096,0.93696
1006,0.871424,0.433152,0.402432,0.835584
1007,0.84992,0.420864,0.39936,0.820224
1008,0.914432,0.439296,0.44032,0.879616
1009,0.873472,0.433152,0.40448,0.837632
1010,0.869376,0.421888,0.418816,0.840704
1011,0.88064,0.433152,0.410624,0.843776
1012,0.866304,0.421888,0.415744,0.837632
1013,0.86016,0.418816,0.410624,0.82944
1014,0.881664,0.434176,0.411648,0.845824
1015,0.867328,0.420864,0.417792,0.838656
1016,0.874496,0.432128,0.405504,0.837632
1017,0.871424,0.432128,0.403456,0.835584
1018,0.8704,0.432128,0.402432,0.83456
1019,0.857088,0.420864,0.406528,0.827392
1020,1.005568,0.41984,0.555008,0.974848
1021,0.863232,0.420864,0.412672,0.833536
1022,0.884736,0.420864,0.436224,0.857088
1023,0.877568,0.420864,0.427008,0.847872
1024,0.995328,0.420864,0.545792,0.966656
1025,0.859136,0.420864,0.410624,0.831488
1026,0.917504,0.420864,0.468992,0.889856
1027,0.874496,0.420864,0.423936,0.8448
1028,0.982016,0.420864,0.531456,0.95232
1029,0.871424,0.433152,0.402432,0.835584
1030,0.857088,0.42496,0.40448,0.82944
1031,0.85504,0.420864,0.405504,0.826368
1032,0.900096,0.420864,0.449536,0.8704
1033,0.887808,0.432128,0.41984,0.851968
1034,0.883712,0.420864,0.433152,0.854016
1035,0.876544,0.421888,0.425984,0.847872
1036,0.876544,0.420864,0.427008,0.847872
1037,0.87552,0.420864,0.425984,0.846848
1038,1.010688,0.420864,0.562176,0.98304
1039,0.868352,0.420864,0.418816,0.83968
1040,1.012736,0.423936,0.559104,0.98304
1041,0.894976,0.432128,0.425984,0.858112
1042,0.848896,0.420864,0.39936,0.820224
1043,0.862208,0.420864,0.411648,0.832512
1044,0.994304,0.42496,0.539648,0.964608
1045,0.862208,0.420864,0.412672,0.833536
1046,1.074176,0.433152,0.613376,1.046528
1047,0.86016,0.420864,0.410624,0.831488
1048,0.872448,0.41984,0.421888,0.841728
1049,1.01376,0.420864,0.564224,0.985088
1050,0.86016,0.420864,0.411648,0.832512
1051,0.980992,0.420864,0.53248,0.953344
1052,2.33984,1.84832,0.454656,2.302976
1053,0.857088,0.420864,0.407552,0.828416
1054,0.848896,0.420864,0.39936,0.820224
1055,1.001472,0.41984,0.550912,0.970752
1056,0.85504,0.420864,0.405504,0.826368
1057,0.903168,0.420864,0.452608,0.873472
1058,0.848896,0.420864,0.39936,0.820224
1059,0.85504,0.420864,0.405504,0.826368
1060,0.848896,0.420864,0.400384,0.821248
1061,0.869376,0.420864,0.41984,0.840704
1062,0.939008,0.420864,0.489472,0.910336
1063,0.982016,0.420864,0.53248,0.953344
1064,0.856064,0.420864,0.406528,0.827392
1065,0.854016,0.421888,0.403456,0.825344
1066,0.953344,0.420864,0.502784,0.923648
1067,0.85504,0.421888,0.403456,0.825344
1068,0.852992,0.420864,0.40448,0.825344
1069,1.006592,0.494592,0.482304,0.976896
1070,0.863232,0.420864,0.413696,0.83456
1071,0.869376,0.420864,0.420864,0.841728
1072,1.015808,0.428032,0.560128,0.98816
1073,0.907264,0.433152,0.436224,0.869376
1074,0.973824,0.42496,0.521216,0.946176
1075,1.011712,0.420864,0.562176,0.98304
1076,0.867328,0.41984,0.416768,0.836608
1077,1.001472,0.420864,0.55296,0.973824
1078,0.856064,0.420864,0.406528,0.827392
1079,0.862208,0.41984,0.412672,0.832512
1080,0.999424,0.421888,0.549888,0.971776
1081,0.85504,0.420864,0.405504,0.826368
1082,0.854016,0.420864,0.405504,0.826368
1083,1.03936,0.420864,0.589824,1.010688
1084,0.85504,0.420864,0.403456,0.82432
1085,0.86528,0.420864,0.415744,0.836608
1086,0.866304,0.420864,0.416768,0.837632
1087,0.990208,0.421888,0.539648,0.961536
1088,0.86016,0.41984,0.410624,0.830464
1089,0.863232,0.420864,0.41472,0.835584
1090,0.85504,0.420864,0.406528,0.827392
1091,0.87552,0.433152,0.406528,0.83968
1092,0.912384,0.420864,0.461824,0.882688
1093,0.930816,0.420864,0.480256,0.90112
1094,0.867328,0.420864,0.417792,0.838656
